"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2024-01-27T07:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",358.16,"provisorisch"
"2024-01-27T07:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.22,"provisorisch"
"2024-01-27T07:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.39,"provisorisch"
"2024-01-27T07:00+0100","Zch_Schimmelstrasse","T","h1","°C",4.53,"provisorisch"
"2024-01-27T07:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",82.61,"provisorisch"
"2024-01-27T07:00+0100","Zch_Schimmelstrasse","p","h1","hPa",986.64,"provisorisch"
"2024-01-27T07:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T07:00+0100","Zch_Schimmelstrasse","WD","h1","°",333.45,"provisorisch"
"2024-01-27T07:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.15,"provisorisch"
"2024-01-27T07:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.74,"provisorisch"
"2024-01-27T07:00+0100","Zch_Rosengartenstrasse","T","h1","°C",3.51,"provisorisch"
"2024-01-27T07:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",86.39,"provisorisch"
"2024-01-27T07:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",984.33,"provisorisch"
"2024-01-27T07:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T07:00+0100","Zch_Rosengartenstrasse","WD","h1","°",96.4,"provisorisch"
"2024-01-27T07:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.25,"provisorisch"
"2024-01-27T07:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.31,"provisorisch"
"2024-01-27T08:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.21,"provisorisch"
"2024-01-27T08:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",81.49,"provisorisch"
"2024-01-27T08:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",984.02,"provisorisch"
"2024-01-27T08:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T08:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",44.3,"provisorisch"
"2024-01-27T08:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",5.19,"provisorisch"
"2024-01-27T08:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.26,"provisorisch"
"2024-01-27T08:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.35,"provisorisch"
"2024-01-27T08:00+0100","Zch_Schimmelstrasse","T","h1","°C",4.1,"provisorisch"
"2024-01-27T08:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",83.82,"provisorisch"
"2024-01-27T08:00+0100","Zch_Schimmelstrasse","p","h1","hPa",986.8,"provisorisch"
"2024-01-27T08:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T08:00+0100","Zch_Schimmelstrasse","WD","h1","°",333.65,"provisorisch"
"2024-01-27T08:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.92,"provisorisch"
"2024-01-27T08:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.97,"provisorisch"
"2024-01-27T08:00+0100","Zch_Rosengartenstrasse","T","h1","°C",3.29,"provisorisch"
"2024-01-27T08:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",86.89,"provisorisch"
"2024-01-27T08:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",984.45,"provisorisch"
"2024-01-27T08:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T08:00+0100","Zch_Rosengartenstrasse","WD","h1","°",94.3,"provisorisch"
"2024-01-27T08:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.23,"provisorisch"
"2024-01-27T08:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.25,"provisorisch"
"2024-01-27T09:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.39,"provisorisch"
"2024-01-27T09:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",80.06,"provisorisch"
"2024-01-27T09:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",984.11,"provisorisch"
"2024-01-27T09:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T09:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",156.82,"provisorisch"
"2024-01-27T09:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",15.13,"provisorisch"
"2024-01-27T09:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.01,"provisorisch"
"2024-01-27T09:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.08,"provisorisch"
"2024-01-27T09:00+0100","Zch_Schimmelstrasse","T","h1","°C",4.05,"provisorisch"
"2024-01-27T09:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",82.46,"provisorisch"
"2024-01-27T09:00+0100","Zch_Schimmelstrasse","p","h1","hPa",986.92,"provisorisch"
"2024-01-27T09:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T09:00+0100","Zch_Schimmelstrasse","WD","h1","°",331.89,"provisorisch"
"2024-01-27T09:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.55,"provisorisch"
"2024-01-27T09:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.89,"provisorisch"
"2024-01-27T09:00+0100","Zch_Rosengartenstrasse","T","h1","°C",3.87,"provisorisch"
"2024-01-27T09:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",83.54,"provisorisch"
"2024-01-27T09:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",984.55,"provisorisch"
"2024-01-27T09:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T09:00+0100","Zch_Rosengartenstrasse","WD","h1","°",104.41,"provisorisch"
"2024-01-27T09:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.39,"provisorisch"
"2024-01-27T09:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.47,"provisorisch"
"2024-01-27T10:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",5.3,"provisorisch"
"2024-01-27T10:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",77.31,"provisorisch"
"2024-01-27T10:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",984.1,"provisorisch"
"2024-01-27T10:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T10:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",135.88,"provisorisch"
"2024-01-27T10:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",21.62,"provisorisch"
"2024-01-27T10:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.95,"provisorisch"
"2024-01-27T10:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.73,"provisorisch"
"2024-01-27T10:00+0100","Zch_Schimmelstrasse","T","h1","°C",4.78,"provisorisch"
"2024-01-27T10:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",80.54,"provisorisch"
"2024-01-27T10:00+0100","Zch_Schimmelstrasse","p","h1","hPa",986.92,"provisorisch"
"2024-01-27T10:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T10:00+0100","Zch_Schimmelstrasse","WD","h1","°",5.82,"provisorisch"
"2024-01-27T10:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.16,"provisorisch"
"2024-01-27T10:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.9,"provisorisch"
"2024-01-27T10:00+0100","Zch_Rosengartenstrasse","T","h1","°C",4.71,"provisorisch"
"2024-01-27T10:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",81.01,"provisorisch"
"2024-01-27T10:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",984.58,"provisorisch"
"2024-01-27T10:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T10:00+0100","Zch_Rosengartenstrasse","WD","h1","°",106.94,"provisorisch"
"2024-01-27T10:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.38,"provisorisch"
"2024-01-27T10:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.55,"provisorisch"
"2024-01-27T11:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",6.44,"provisorisch"
"2024-01-27T11:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",75.94,"provisorisch"
"2024-01-27T11:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",983.8,"provisorisch"
"2024-01-27T11:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T11:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",275.42,"provisorisch"
"2024-01-27T11:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",23.11,"provisorisch"
"2024-01-27T11:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.12,"provisorisch"
"2024-01-27T11:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.19,"provisorisch"
"2024-01-27T11:00+0100","Zch_Schimmelstrasse","T","h1","°C",6.16,"provisorisch"
"2024-01-27T11:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",77.69,"provisorisch"
"2024-01-27T11:00+0100","Zch_Schimmelstrasse","p","h1","hPa",986.6,"provisorisch"
"2024-01-27T11:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T11:00+0100","Zch_Schimmelstrasse","WD","h1","°",325.54,"provisorisch"
"2024-01-27T11:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.65,"provisorisch"
"2024-01-27T11:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.08,"provisorisch"
"2024-01-27T11:00+0100","Zch_Rosengartenstrasse","T","h1","°C",5.96,"provisorisch"
"2024-01-27T11:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",78.43,"provisorisch"
"2024-01-27T11:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",984.2,"provisorisch"
"2024-01-27T11:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T11:00+0100","Zch_Rosengartenstrasse","WD","h1","°",100.33,"provisorisch"
"2024-01-27T11:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.44,"provisorisch"
"2024-01-27T11:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.62,"provisorisch"
"2024-01-27T12:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.42,"provisorisch"
"2024-01-27T12:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",73.81,"provisorisch"
"2024-01-27T12:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",983.26,"provisorisch"
"2024-01-27T12:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T12:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",335.26,"provisorisch"
"2024-01-27T12:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",26.68,"provisorisch"
"2024-01-27T12:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.32,"provisorisch"
"2024-01-27T12:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.43,"provisorisch"
"2024-01-27T12:00+0100","Zch_Schimmelstrasse","T","h1","°C",7.28,"provisorisch"
"2024-01-27T12:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",74.61,"provisorisch"
"2024-01-27T12:00+0100","Zch_Schimmelstrasse","p","h1","hPa",985.92,"provisorisch"
"2024-01-27T12:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T12:00+0100","Zch_Schimmelstrasse","WD","h1","°",327.25,"provisorisch"
"2024-01-27T12:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.44,"provisorisch"
"2024-01-27T12:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.14,"provisorisch"
"2024-01-27T12:00+0100","Zch_Rosengartenstrasse","T","h1","°C",7.26,"provisorisch"
"2024-01-27T12:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",75.31,"provisorisch"
"2024-01-27T12:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",983.69,"provisorisch"
"2024-01-27T12:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T12:00+0100","Zch_Rosengartenstrasse","WD","h1","°",121.48,"provisorisch"
"2024-01-27T12:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.21,"provisorisch"
"2024-01-27T12:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.53,"provisorisch"
"2024-01-27T13:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",8.6,"provisorisch"
"2024-01-27T13:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",69.93,"provisorisch"
"2024-01-27T13:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",982.79,"provisorisch"
"2024-01-27T13:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T13:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",381.58,"provisorisch"
"2024-01-27T13:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",40.65,"provisorisch"
"2024-01-27T13:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.76,"provisorisch"
"2024-01-27T13:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.22,"provisorisch"
"2024-01-27T13:00+0100","Zch_Schimmelstrasse","T","h1","°C",8.46,"provisorisch"
"2024-01-27T13:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",70.54,"provisorisch"
"2024-01-27T13:00+0100","Zch_Schimmelstrasse","p","h1","hPa",985.4,"provisorisch"
"2024-01-27T13:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T13:00+0100","Zch_Schimmelstrasse","WD","h1","°",333.07,"provisorisch"
"2024-01-27T13:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",1.22,"provisorisch"
"2024-01-27T13:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.37,"provisorisch"
"2024-01-27T13:00+0100","Zch_Rosengartenstrasse","T","h1","°C",8.66,"provisorisch"
"2024-01-27T13:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",70.51,"provisorisch"
"2024-01-27T13:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",983.2,"provisorisch"
"2024-01-27T13:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T13:00+0100","Zch_Rosengartenstrasse","WD","h1","°",118.3,"provisorisch"
"2024-01-27T13:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.22,"provisorisch"
"2024-01-27T13:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.58,"provisorisch"
"2024-01-27T14:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",9.36,"provisorisch"
"2024-01-27T14:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",66.54,"provisorisch"
"2024-01-27T14:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",982.25,"provisorisch"
"2024-01-27T14:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T14:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",306.42,"provisorisch"
"2024-01-27T14:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",31.43,"provisorisch"
"2024-01-27T14:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.96,"provisorisch"
"2024-01-27T14:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.14,"provisorisch"
"2024-01-27T14:00+0100","Zch_Schimmelstrasse","T","h1","°C",9.25,"provisorisch"
"2024-01-27T14:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",66.91,"provisorisch"
"2024-01-27T14:00+0100","Zch_Schimmelstrasse","p","h1","hPa",984.84,"provisorisch"
"2024-01-27T14:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T14:00+0100","Zch_Schimmelstrasse","WD","h1","°",346.02,"provisorisch"
"2024-01-27T14:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.13,"provisorisch"
"2024-01-27T14:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.11,"provisorisch"
"2024-01-27T14:00+0100","Zch_Rosengartenstrasse","T","h1","°C",9.34,"provisorisch"
"2024-01-27T14:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",67.06,"provisorisch"
"2024-01-27T14:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",982.61,"provisorisch"
"2024-01-27T14:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T14:00+0100","Zch_Rosengartenstrasse","WD","h1","°",112.55,"provisorisch"
"2024-01-27T14:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.31,"provisorisch"
"2024-01-27T14:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.66,"provisorisch"
"2024-01-27T15:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",9.53,"provisorisch"
"2024-01-27T15:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",64.76,"provisorisch"
"2024-01-27T15:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",981.96,"provisorisch"
"2024-01-27T15:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T15:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",181.88,"provisorisch"
"2024-01-27T15:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",25.62,"provisorisch"
"2024-01-27T15:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.99,"provisorisch"
"2024-01-27T15:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.16,"provisorisch"
"2024-01-27T15:00+0100","Zch_Schimmelstrasse","T","h1","°C",9.49,"provisorisch"
"2024-01-27T15:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",64.7,"provisorisch"
"2024-01-27T15:00+0100","Zch_Schimmelstrasse","p","h1","hPa",984.58,"provisorisch"
"2024-01-27T15:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T15:00+0100","Zch_Schimmelstrasse","WD","h1","°",7.77,"provisorisch"
"2024-01-27T15:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.56,"provisorisch"
"2024-01-27T15:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.11,"provisorisch"
"2024-01-27T15:00+0100","Zch_Rosengartenstrasse","T","h1","°C",9.62,"provisorisch"
"2024-01-27T15:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",65.32,"provisorisch"
"2024-01-27T15:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",982.22,"provisorisch"
"2024-01-27T15:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T15:00+0100","Zch_Rosengartenstrasse","WD","h1","°",110.47,"provisorisch"
"2024-01-27T15:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.43,"provisorisch"
"2024-01-27T15:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.63,"provisorisch"
"2024-01-27T16:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",8.96,"provisorisch"
"2024-01-27T16:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",66.36,"provisorisch"
"2024-01-27T16:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",982.04,"provisorisch"
"2024-01-27T16:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T16:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",44.38,"provisorisch"
"2024-01-27T16:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",15.28,"provisorisch"
"2024-01-27T16:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.73,"provisorisch"
"2024-01-27T16:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.87,"provisorisch"
"2024-01-27T16:00+0100","Zch_Schimmelstrasse","T","h1","°C",9.05,"provisorisch"
"2024-01-27T16:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",65.69,"provisorisch"
"2024-01-27T16:00+0100","Zch_Schimmelstrasse","p","h1","hPa",984.66,"provisorisch"
"2024-01-27T16:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T16:00+0100","Zch_Schimmelstrasse","WD","h1","°",355.17,"provisorisch"
"2024-01-27T16:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.44,"provisorisch"
"2024-01-27T16:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.22,"provisorisch"
"2024-01-27T16:00+0100","Zch_Rosengartenstrasse","T","h1","°C",8.92,"provisorisch"
"2024-01-27T16:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",66.55,"provisorisch"
"2024-01-27T16:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",982.3,"provisorisch"
"2024-01-27T16:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T16:00+0100","Zch_Rosengartenstrasse","WD","h1","°",132.03,"provisorisch"
"2024-01-27T16:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.19,"provisorisch"
"2024-01-27T16:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.4,"provisorisch"
"2024-01-27T17:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",8.08,"provisorisch"
"2024-01-27T17:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",71.62,"provisorisch"
"2024-01-27T17:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",982.3,"provisorisch"
"2024-01-27T17:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T17:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",1.87,"provisorisch"
"2024-01-27T17:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",358.84,"provisorisch"
"2024-01-27T17:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.7,"provisorisch"
"2024-01-27T17:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.84,"provisorisch"
"2024-01-27T17:00+0100","Zch_Schimmelstrasse","T","h1","°C",8.25,"provisorisch"
"2024-01-27T17:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",71.08,"provisorisch"
"2024-01-27T17:00+0100","Zch_Schimmelstrasse","p","h1","hPa",984.97,"provisorisch"
"2024-01-27T17:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T17:00+0100","Zch_Schimmelstrasse","WD","h1","°",338.03,"provisorisch"
"2024-01-27T17:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.54,"provisorisch"
"2024-01-27T17:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.1,"provisorisch"
"2024-01-27T17:00+0100","Zch_Rosengartenstrasse","T","h1","°C",7.95,"provisorisch"
"2024-01-27T17:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",72.94,"provisorisch"
"2024-01-27T17:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",982.62,"provisorisch"
"2024-01-27T17:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T17:00+0100","Zch_Rosengartenstrasse","WD","h1","°",111.33,"provisorisch"
"2024-01-27T17:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.39,"provisorisch"
"2024-01-27T17:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.52,"provisorisch"
"2024-01-27T18:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.52,"provisorisch"
"2024-01-27T18:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",73.59,"provisorisch"
"2024-01-27T18:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",982.42,"provisorisch"
"2024-01-27T18:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T18:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2024-01-27T18:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",0.4,"provisorisch"
"2024-01-27T18:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.43,"provisorisch"
"2024-01-27T18:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.56,"provisorisch"
"2024-01-27T18:00+0100","Zch_Schimmelstrasse","T","h1","°C",7.55,"provisorisch"
"2024-01-27T18:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",73.83,"provisorisch"
"2024-01-27T18:00+0100","Zch_Schimmelstrasse","p","h1","hPa",985.13,"provisorisch"
"2024-01-27T18:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T18:00+0100","Zch_Schimmelstrasse","WD","h1","°",330.2,"provisorisch"
"2024-01-27T18:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",1.09,"provisorisch"
"2024-01-27T18:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.18,"provisorisch"
"2024-01-27T18:00+0100","Zch_Rosengartenstrasse","T","h1","°C",7.36,"provisorisch"
"2024-01-27T18:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",75.05,"provisorisch"
"2024-01-27T18:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",982.79,"provisorisch"
"2024-01-27T18:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0,"provisorisch"
"2024-01-27T18:00+0100","Zch_Rosengartenstrasse","WD","h1","°",99.29,"provisorisch"
"2024-01-27T18:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.61,"provisorisch"
"2024-01-27T18:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.72,"provisorisch"
